	Document_No	Dominant_Topic	Topic_Perc_Contrib	Keywords
11589	11589	11.0	0.0617	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
11590	11590	5.0	0.0585	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
11591	11591	0.0	0.1304	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended
11592	11592	14.0	0.0629	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed
11593	11593	0.0	0.0736	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended
11594	11594	7.0	0.0629	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
11595	11595	8.0	0.0511	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
11596	11596	2.0	0.0797	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500
11597	11597	13.0	0.106	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
11598	11598	1.0	0.0533	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
11599	11599	8.0	0.0858	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
11600	11600	13.0	0.0598	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
11601	11601	13.0	0.0862	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
11602	11602	2.0	0.062	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500
11603	11603	13.0	0.0797	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
11604	11604	5.0	0.0576	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
11605	11605	3.0	0.0942	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
11606	11606	12.0	0.1489	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield
11607	11607	8.0	0.0777	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
11608	11608	14.0	0.0803	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed
11609	11609	9.0	0.0555	low, temp, degree, inch, nw, davis, tb, coco, 002, 39
11610	11610	13.0	0.0642	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
11611	11611	8.0	0.0898	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
11612	11612	15.0	0.0576	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
11613	11613	15.0	0.0696	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
11614	11614	15.0	0.0617	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
11615	11615	13.0	0.0736	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
11616	11616	16.0	0.062	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215
11617	11617	13.0	0.0894	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
11618	11618	13.0	0.0918	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
11619	11619	18.0	0.0555	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted
11620	11620	18.0	0.0598	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted
11621	11621	5.0	0.0642	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
11622	11622	8.0	0.0942	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
11623	11623	0.0	0.0455	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended
11624	11624	18.0	0.0642	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted
11625	11625	0.0	0.1899	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended
11626	11626	10.0	0.0629	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
11627	11627	15.0	0.0598	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
11628	11628	13.0	0.0918	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
11629	11629	9.0	0.206	low, temp, degree, inch, nw, davis, tb, coco, 002, 39
11630	11630	11.0	0.0629	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
11631	11631	10.0	0.0617	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
11632	11632	1.0	0.0716	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
11633	11633	7.0	0.0979	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
11634	11634	17.0	0.0633	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
11635	11635	1.0	0.0758	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
11636	11636	19.0	0.0606	storm, hail, area, short, south, small, cell, strong, hit, north
11637	11637	10.0	0.0642	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
11638	11638	13.0	0.0617	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
11639	11639	1.0	0.0617	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
11640	11640	15.0	0.0597	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
11641	11641	14.0	0.0638	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed
11642	11642	0.0	0.0455	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended
11643	11643	4.0	0.0638	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
11644	11644	20.0	0.1416	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
11645	11645	14.0	0.0617	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed
11646	11646	20.0	0.0806	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
11647	11647	20.0	0.0743	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
11648	11648	4.0	0.062	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
11649	11649	3.0	0.0736	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
11650	11650	4.0	0.0757	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
11651	11651	1.0	0.0555	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
11652	11652	13.0	0.0979	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
11653	11653	8.0	0.0817	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
11654	11654	11.0	0.0576	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
11655	11655	8.0	0.0777	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
11656	11656	11.0	0.062	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
11657	11657	13.0	0.0858	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
11658	11658	13.0	0.0598	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
11659	11659	8.0	0.0942	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
11660	11660	3.0	0.0555	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
11661	11661	12.0	0.1546	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield
11662	11662	3.0	0.0565	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
11663	11663	17.0	0.0676	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
11664	11664	7.0	0.0629	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
11665	11665	13.0	0.11	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
11666	11666	17.0	0.0791	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
11667	11667	4.0	0.0642	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
11668	11668	3.0	0.0617	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
11669	11669	7.0	0.0724	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
11670	11670	7.0	0.0701	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
11671	11671	16.0	0.062	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215
11672	11672	15.0	0.0576	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
11673	11673	1.0	0.0606	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
11674	11674	14.0	0.0684	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed
11675	11675	14.0	0.1101	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed
11676	11676	14.0	0.0656	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed
11677	11677	15.0	0.062	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
11678	11678	18.0	0.0642	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted
11679	11679	1.0	0.0757	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
11680	11680	8.0	0.0858	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
11681	11681	4.0	0.0576	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
11682	11682	0.0	0.062	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended
11683	11683	8.0	0.11	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
11684	11684	7.0	0.0555	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
11685	11685	13.0	0.108	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
11686	11686	5.0	0.0555	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
11687	11687	8.0	0.11	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
11688	11688	16.0	0.0555	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215
11689	11689	8.0	0.0777	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
11690	11690	12.0	0.1597	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield
11691	11691	15.0	0.0629	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
11692	11692	15.0	0.0598	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
11693	11693	8.0	0.0606	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
11694	11694	8.0	0.0642	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
11695	11695	12.0	0.1101	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield
11696	11696	7.0	0.0615	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
11697	11697	2.0	0.0617	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500
11698	11698	19.0	0.0791	storm, hail, area, short, south, small, cell, strong, hit, north
11699	11699	12.0	0.073	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield
11700	11700	9.0	0.0642	low, temp, degree, inch, nw, davis, tb, coco, 002, 39
11701	11701	19.0	0.0763	storm, hail, area, short, south, small, cell, strong, hit, north
11702	11702	7.0	0.0823	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
11703	11703	17.0	0.0847	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
11704	11704	4.0	0.1292	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
11705	11705	8.0	0.0938	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
11706	11706	17.0	0.0576	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
11707	11707	8.0	0.0898	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
11708	11708	5.0	0.0711	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
11709	11709	8.0	0.0576	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
11710	11710	8.0	0.0898	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
11711	11711	8.0	0.0598	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
11712	11712	8.0	0.0837	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
11713	11713	13.0	0.108	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
11714	11714	15.0	0.0598	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
11715	11715	1.0	0.0598	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
11716	11716	15.0	0.062	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
11717	11717	1.0	0.0576	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
11718	11718	1.0	0.0598	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
11719	11719	19.0	0.0598	storm, hail, area, short, south, small, cell, strong, hit, north
11720	11720	17.0	0.0651	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
11721	11721	15.0	0.0791	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
11722	11722	2.0	0.0642	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500
11723	11723	8.0	0.0617	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
11724	11724	2.0	0.0715	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500
11725	11725	1.0	0.0576	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
11726	11726	21.0	0.0638	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped
11727	11727	14.0	0.0791	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed
11728	11728	14.0	0.0555	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed
11729	11729	0.0	0.4019	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended
11730	11730	20.0	0.1585	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
11731	11731	20.0	0.0942	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
11732	11732	20.0	0.112	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
11733	11733	20.0	0.0806	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
11734	11734	10.0	0.0629	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
11735	11735	4.0	0.0642	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
11736	11736	5.0	0.0737	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
11737	11737	1.0	0.0617	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
11738	11738	2.0	0.0629	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500
11739	11739	21.0	0.0806	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped
11740	11740	9.0	0.1379	low, temp, degree, inch, nw, davis, tb, coco, 002, 39
11741	11741	15.0	0.0624	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
11742	11742	16.0	0.0668	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215
11743	11743	14.0	0.0955	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed
11744	11744	16.0	0.0597	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215
11745	11745	1.0	0.0856	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
11746	11746	11.0	0.0779	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
11747	11747	1.0	0.075	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
11748	11748	3.0	0.0757	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°
11749	11749	1.0	0.0617	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
11750	11750	1.0	0.0976	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
11751	11751	1.0	0.0629	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
11752	11752	11.0	0.0629	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
11753	11753	4.0	0.068	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27
11754	11754	6.0	0.0617	wind, max, mph, 15, 17, 20, 16, 18, 19, 13
11755	11755	21.0	0.0743	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped
11756	11756	21.0	0.0629	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped
11757	11757	11.0	0.0533	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle
11758	11758	5.0	0.062	minute, hour, 9, 10, 45, 24, period, 67, 71, 72
11759	11759	10.0	0.0822	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
11760	11760	12.0	0.0555	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield
11761	11761	0.0	0.2414	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended
11762	11762	1.0	0.0629	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
11763	11763	9.0	0.1338	low, temp, degree, inch, nw, davis, tb, coco, 002, 39
11764	11764	20.0	0.0867	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
11765	11765	15.0	0.0617	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
11766	11766	20.0	0.0785	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
11767	11767	20.0	0.0953	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002
11768	11768	17.0	0.0725	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
11769	11769	7.0	0.0617	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
11770	11770	15.0	0.0743	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
11771	11771	1.0	0.0617	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog
11772	11772	12.0	0.0642	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield
11773	11773	19.0	0.0617	storm, hail, area, short, south, small, cell, strong, hit, north
11774	11774	21.0	0.0642	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped
11775	11775	10.0	0.0756	total, day, rainfall, amount, nearby, absent, station, reading, based, 95
11776	11776	15.0	0.0555	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple
11777	11777	6.0	0.0555	wind, max, mph, 15, 17, 20, 16, 18, 19, 13
11778	11778	7.0	0.0598	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49
11779	11779	8.0	0.0533	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°
11780	11780	12.0	0.0555	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield
11781	11781	17.0	0.0555	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
11782	11782	13.0	0.0837	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
11783	11783	19.0	0.0576	storm, hail, area, short, south, small, cell, strong, hit, north
11784	11784	13.0	0.0878	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25
11785	11785	9.0	0.14	low, temp, degree, inch, nw, davis, tb, coco, 002, 39
11786	11786	14.0	0.0627	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed
11787	11787	18.0	0.0909	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted
11788	11788	21.0	0.0797	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped
11789	11789	17.0	0.0629	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
11790	11790	17.0	0.0629	pm, 7, 5, 6, started, 8, 1, 330, 430, 630
11791	11791	21.0	0.0576	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped
