	Dominant_Topic	Topic_Keywords	Num_Documents	Perc_Documents
8201	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
8202	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
8203	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
8204	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
8205	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
8206	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
8207	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
8208	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
8209	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
8210	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
8211	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
8212	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
8213	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
8214	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
8215	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
8216	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
8217	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
8218	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
8219	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
8220	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
8221	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
8222	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
8223	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
8224	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
8225	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
8226	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
8227	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
8228	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
8229	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
8230	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
8231	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
8232	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
8233	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
8234	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
8235	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
8236	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
8237	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
8238	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
8239	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
8240	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
8241	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
8242	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
8243	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
8244	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
8245	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
8246	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
8247	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
8248	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
8249	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
8250	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
8251	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
8252	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
8253	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
8254	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
8255	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
8256	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
8257	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
8258	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
8259	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
8260	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
8261	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
8262	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
8263	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
8264	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
8265	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
8266	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
8267	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
8268	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
8269	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
8270	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
8271	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
8272	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
8273	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
8274	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
8275	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
8276	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
8277	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
8278	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
8279	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
8280	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
8281	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
8282	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
8283	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
8284	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
8285	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
8286	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
8287	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
8288	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
8289	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
8290	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
8291	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
8292	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
8293	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
8294	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
8295	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
8296	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
8297	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
8298	14.0	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed		
8299	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
8300	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
8301	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
8302	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
8303	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
8304	14.0	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed		
8305	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
8306	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
8307	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
8308	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
8309	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
8310	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
8311	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
8312	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
8313	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
8314	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
8315	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
8316	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
8317	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
8318	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
8319	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
8320	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
8321	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
8322	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
8323	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
8324	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
8325	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
8326	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
8327	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
8328	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
8329	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
8330	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
8331	14.0	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed		
8332	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
8333	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
8334	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
8335	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
8336	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
8337	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
8338	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
8339	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
8340	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
8341	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
8342	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
8343	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
8344	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
8345	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
8346	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
8347	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
8348	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
8349	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
8350	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
8351	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
8352	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
8353	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
8354	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
8355	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
8356	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
8357	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
8358	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
8359	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
8360	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
8361	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
8362	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
8363	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
8364	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
8365	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
8366	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
8367	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
8368	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
8369	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
8370	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
8371	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
8372	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
8373	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
8374	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
8375	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
8376	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
8377	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
8378	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
8379	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
8380	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
8381	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
8382	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
8383	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
8384	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
8385	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
8386	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
8387	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
8388	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
8389	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
8390	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
8391	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
8392	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
8393	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
8394	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
8395	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
8396	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
8397	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
8398	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
8399	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
8400	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
8401	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
8402	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
8403	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
8404	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
8405	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
8406	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
8407	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
8408	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
8409	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
8410	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
8411	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
8412	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
8413	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
8414	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
8415	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
8416	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
8417	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
8418	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
8419	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
8420	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
8421	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
8422	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
8423	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
8424	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
8425	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
8426	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
8427	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
8428	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
8429	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
8430	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
8431	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
8432	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
8433	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
8434	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
8435	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
8436	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
8437	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
8438	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
8439	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
8440	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
8441	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
8442	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
8443	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
8444	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
